id задачи|Дата создания|Платформа|Способ связи|Кол-во откликов|Кол-во матчей
152542|2022-04-21T00:01:01.656942|admins|через телефон|4|0
152541|2022-04-21T00:00:19.428144|admins|через телефон|1|0
152540|2022-04-21T00:00:00.396046|android|через приложение|0|0
152539|2022-04-20T23:59:21.924230|admins|через телефон|1|0
152538|2022-04-20T23:59:02.206394|admins|через телефон|2|0
152537|2022-04-20T23:58:12.072314|admins|через телефон|3|0
152536|2022-04-20T23:56:46.922999|admins|через телефон|4|0
152535|2022-04-20T23:56:18.797459|admins|через телефон|0|0
152534|2022-04-20T23:53:51.682009|admins|через телефон|0|0
152533|2022-04-20T23:52:40.725587|admins|через телефон|1|0
152532|2022-04-20T23:51:30.479587|admins|через телефон|1|0
152531|2022-04-20T23:50:29.376822|admins|через телефон|1|0
152530|2022-04-20T23:49:29.808357|admins|через телефон|2|0
152529|2022-04-20T23:47:53.204426|admins|через телефон|3|0
152528|2022-04-20T23:47:16.204833|admins|через телефон|0|0
152527|2022-04-20T23:45:13.740882|admins|через телефон|1|0
152526|2022-04-20T23:44:21.309932|admins|через телефон|4|0
152525|2022-04-20T23:43:53.716543|admins|через телефон|2|0
152524|2022-04-20T23:41:11.761223|admins|через телефон|2|0
152523|2022-04-20T23:38:16.135881|admins|через телефон|1|0
152522|2022-04-20T23:37:06.485453|admins|через телефон|1|0
152521|2022-04-20T23:35:55.762012|android|через приложение|2|0
152520|2022-04-20T23:35:39.916766|admins|через телефон|0|0
152519|2022-04-20T23:34:35.473387|admins|через телефон|4|0
152518|2022-04-20T23:32:38.038970|admins|через телефон|1|0
152517|2022-04-20T23:31:21.571620|admins|через телефон|3|0
152516|2022-04-20T23:31:21.039662|admins|через телефон|4|0
152515|2022-04-20T23:29:44.802632|admins|через телефон|1|0
152514|2022-04-20T23:29:22.919753|ios|через телефон|2|1
152513|2022-04-20T23:29:03.770176|admins|через телефон|0|0
152512|2022-04-20T23:27:48.122401|admins|через телефон|2|0
152511|2022-04-20T23:27:36.168635|admins|через телефон|2|0
152510|2022-04-20T23:26:59.757729|admins|через телефон|1|0
152509|2022-04-20T23:25:18.205894|admins|через телефон|0|0
152508|2022-04-20T23:23:22.639694|admins|через телефон|4|0
152507|2022-04-20T23:22:37.101279|admins|через телефон|1|0
152506|2022-04-20T23:21:36.486705|admins|через телефон|3|0
152505|2022-04-20T23:20:32.614369|admins|через телефон|3|0
152504|2022-04-20T23:19:31.411627|admins|через телефон|5|0
152503|2022-04-20T23:19:15.926068|admins|через телефон|1|0
152502|2022-04-20T23:17:43.443634|admins|через телефон|1|0
152501|2022-04-20T23:15:11.152736|admins|через телефон|1|0
152500|2022-04-20T23:14:19.202128|admins|через телефон|3|0
152498|2022-04-20T23:13:49.479957|admins|через телефон|0|0
152497|2022-04-20T23:11:52.722872|admins|через телефон|0|0
152496|2022-04-20T23:11:50.974806|admins|через телефон|1|0
152495|2022-04-20T23:08:56.129277|admins|через телефон|4|0
152494|2022-04-20T23:08:44.658569|admins|через телефон|3|0
152493|2022-04-20T23:07:56.679119|admins|через телефон|0|0
152492|2022-04-20T23:07:32.460268|admins|через телефон|3|0
152491|2022-04-20T23:06:01.044214|admins|через телефон|0|0
152490|2022-04-20T23:04:17.220894|admins|через телефон|1|0
152489|2022-04-20T23:02:59.406225|admins|через телефон|1|0
152488|2022-04-20T23:02:27.323982|admins|через телефон|1|0
152487|2022-04-20T22:59:59.873281|admins|через телефон|4|0
152486|2022-04-20T22:59:58.236721|admins|через телефон|0|0
152485|2022-04-20T22:59:12.888343|admins|через телефон|0|0
152484|2022-04-20T22:57:21.134270|admins|через телефон|0|0
152483|2022-04-20T22:56:27.317657|admins|через телефон|0|0
152482|2022-04-20T22:55:53.529937|admins|через телефон|0|0
152481|2022-04-20T22:54:41.221951|admins|через телефон|4|0
152480|2022-04-20T22:52:42.251817|admins|через телефон|0|0
152479|2022-04-20T22:52:06.259171|admins|через телефон|5|0
152478|2022-04-20T22:51:28.861755|admins|через телефон|0|0
152477|2022-04-20T22:50:13.499655|admins|через телефон|0|0
152476|2022-04-20T22:48:16.518628|admins|через телефон|0|0
152475|2022-04-20T22:48:02.815611|admins|через телефон|3|0
152474|2022-04-20T22:46:52.310846|admins|через телефон|2|0
152473|2022-04-20T22:46:42.574174|admins|через телефон|4|0
152472|2022-04-20T22:44:15.174020|admins|через телефон|1|0
152471|2022-04-20T22:43:31.425962|admins|через телефон|1|0
152470|2022-04-20T22:42:03.901324|admins|через телефон|3|0
152469|2022-04-20T22:41:39.338320|admins|через телефон|0|0
152468|2022-04-20T22:40:32.488112|admins|через телефон|0|0
152467|2022-04-20T22:40:09.438316|admins|через телефон|0|0
152466|2022-04-20T22:39:52.547940|admins|через телефон|1|0
152465|2022-04-20T22:38:32.455576|admins|через телефон|0|0
152464|2022-04-20T22:37:07.448310|admins|через телефон|3|0
152463|2022-04-20T22:36:46.924177|admins|через телефон|1|0
152462|2022-04-20T22:36:21.837886|admins|через телефон|0|0
152461|2022-04-20T22:35:26.657633|admins|через телефон|1|0
152460|2022-04-20T22:33:33.282973|admins|через телефон|2|0
152459|2022-04-20T22:31:00.474172|admins|через телефон|0|0
152458|2022-04-20T22:27:37.384944|admins|через телефон|3|0
152457|2022-04-20T22:21:08.372467|admins|через телефон|3|0
152456|2022-04-20T22:10:31.246355|admins|через телефон|1|0
152455|2022-04-20T22:08:00.741670|ios|через приложение|0|0
152454|2022-04-20T22:06:44.439747|admins|через телефон|0|0
152453|2022-04-20T22:06:03.128698|admins|через телефон|3|0
152452|2022-04-20T21:58:18.046693|admins|через телефон|2|0
152451|2022-04-20T21:55:33.675936|admins|через телефон|4|0
152449|2022-04-20T21:53:45.310102|admins|через телефон|0|0
152448|2022-04-20T21:52:15.276647|admins|через телефон|0|0
152447|2022-04-20T21:51:46.895877|admins|через телефон|3|0
152446|2022-04-20T21:51:31.770459|admins|через телефон|1|0
152445|2022-04-20T21:49:20.242357|admins|через телефон|1|0
152444|2022-04-20T21:47:07.345995|admins|через телефон|0|0
152443|2022-04-20T21:45:36.783490|admins|через телефон|2|0
152442|2022-04-20T21:43:33.392214|admins|через телефон|0|0
152441|2022-04-20T21:42:52.860721|admins|через телефон|3|0
152440|2022-04-20T21:41:41.116111|admins|через телефон|4|0
152439|2022-04-20T21:40:58.181578|admins|через телефон|1|0
152438|2022-04-20T21:35:32.136742|admins|через телефон|0|0
152437|2022-04-20T21:33:03.574007|admins|через телефон|0|0
152436|2022-04-20T21:31:48.813496|admins|через телефон|0|0
152435|2022-04-20T21:30:49.595286|admins|через телефон|1|0
152434|2022-04-20T21:19:15.145996|admins|через телефон|3|0
152433|2022-04-20T21:17:15.407955|admins|через телефон|3|0
152432|2022-04-20T21:15:30.793886|admins|через телефон|1|0
152431|2022-04-20T21:14:36.304113|admins|через телефон|5|0
152430|2022-04-20T21:11:52.292534|admins|через телефон|2|0
152429|2022-04-20T21:09:07.779147|admins|через телефон|4|0
152428|2022-04-20T21:09:01.352894|admins|через телефон|5|0
152427|2022-04-20T21:06:59.901296|admins|через телефон|0|0
152426|2022-04-20T21:06:55.566144|admins|через телефон|0|0
152425|2022-04-20T21:06:16.718239|admins|через телефон|0|0
152424|2022-04-20T21:05:08.906109|admins|через телефон|0|0
152423|2022-04-20T21:03:50.589023|admins|через телефон|0|0
152422|2022-04-20T21:03:28.552689|admins|через телефон|1|0
152421|2022-04-20T21:02:33.726325|admins|через телефон|0|0
152420|2022-04-20T20:51:57.310600|admins|через телефон|1|0
152419|2022-04-20T20:50:47.708199|admins|через телефон|1|0
152418|2022-04-20T20:49:06.394758|admins|через телефон|1|0
152417|2022-04-20T20:48:43.403179|admins|через телефон|1|0
152416|2022-04-20T20:47:39.672497|admins|через телефон|1|0
152415|2022-04-20T20:45:10.576292|admins|через телефон|2|0
152414|2022-04-20T20:44:51.091560|admins|через телефон|1|0
152413|2022-04-20T20:43:58.143309|admins|через телефон|1|0
152412|2022-04-20T20:42:36.457620|admins|через телефон|2|0
152411|2022-04-20T20:39:39.718355|admins|через телефон|2|0
152410|2022-04-20T20:38:47.034201|admins|через телефон|4|0
152409|2022-04-20T20:38:34.998854|admins|через телефон|0|0
152408|2022-04-20T20:36:44.314044|admins|через телефон|5|0
152407|2022-04-20T20:36:11.832336|admins|через телефон|1|0
152406|2022-04-20T20:33:52.716107|admins|через телефон|3|0
152405|2022-04-20T20:32:25.468014|admins|через телефон|4|0
152404|2022-04-20T20:31:52.186025|admins|через телефон|1|0
152403|2022-04-20T20:31:03.619136|admins|через телефон|1|0
152402|2022-04-20T20:29:43.981150|admins|через телефон|5|0
152401|2022-04-20T20:29:27.060219|admins|через телефон|0|0
152400|2022-04-20T20:27:50.291995|admins|через телефон|4|0
152399|2022-04-20T20:27:47.509014|admins|через телефон|3|0
152398|2022-04-20T20:26:37.659430|admins|через телефон|0|0
152397|2022-04-20T20:24:55.680952|admins|через телефон|0|0
152396|2022-04-20T20:21:42.311792|admins|через телефон|1|0
152395|2022-04-20T20:16:59.866276|admins|через телефон|0|0
152394|2022-04-20T20:16:56.363489|admins|через телефон|0|0
152393|2022-04-20T20:14:32.606889|admins|через телефон|3|0
152392|2022-04-20T20:11:45.502786|admins|через телефон|1|0
152391|2022-04-20T20:09:21.480562|admins|через телефон|1|0
152390|2022-04-20T20:06:52.496374|admins|через телефон|5|0
152389|2022-04-20T20:05:47.695465|admins|через телефон|0|0
152388|2022-04-20T20:04:15.271912|admins|через телефон|1|0
152387|2022-04-20T20:03:48.186766|admins|через телефон|2|0
152386|2022-04-20T20:03:31.409816|admins|через телефон|5|0
152385|2022-04-20T20:02:48.578161|admins|через телефон|0|0
152384|2022-04-20T20:02:36.275085|admins|через телефон|0|0
152383|2022-04-20T20:02:30.639864|admins|через телефон|1|0
152382|2022-04-20T20:00:52.219447|admins|через телефон|2|0
152381|2022-04-20T19:59:38.935470|admins|через телефон|5|0
152380|2022-04-20T19:57:58.571652|admins|через телефон|0|0
152379|2022-04-20T19:56:03.850929|admins|через телефон|1|0
152378|2022-04-20T19:55:59.246915|admins|через телефон|0|0
152377|2022-04-20T19:53:25.267230|admins|через телефон|1|0
152376|2022-04-20T19:50:38.115879|admins|через телефон|2|0
152375|2022-04-20T19:49:15.764220|admins|через телефон|1|0
152374|2022-04-20T19:49:08.112319|admins|через телефон|5|0
152373|2022-04-20T19:46:04.285382|admins|через телефон|2|0
152372|2022-04-20T19:45:22.748255|admins|через телефон|3|0
152371|2022-04-20T19:44:32.859933|admins|через телефон|1|0
152370|2022-04-20T19:43:17.091923|admins|через телефон|2|0
152369|2022-04-20T19:42:01.662001|admins|через телефон|2|0
152368|2022-04-20T19:40:47.301666|admins|через телефон|5|0
