id задачи|Способ связи|Дата создания|Платформа|Кол-во откликов|Кол-во прематчей
193305|через телефон|2022-07-30T03:25:17.943278|admins|2|2
193304|через приложение|2022-07-30T03:24:26.912589|android|1|0
193302|через телефон|2022-07-30T03:23:33.530482|admins|2|2
193301|через телефон|2022-07-30T03:23:31.346613|admins|2|2
193300|через телефон|2022-07-30T03:21:27.961719|admins|0|0
193299|через телефон|2022-07-30T03:20:48.130573|admins|2|2
193298|через телефон|2022-07-30T03:20:05.990334|admins|0|0
193297|через телефон|2022-07-30T03:17:49.521345|admins|1|1
193296|через телефон|2022-07-30T03:11:16.104618|admins|1|1
193295|через телефон|2022-07-30T03:11:07.145714|admins|2|2
193294|через телефон|2022-07-30T03:11:01.643226|admins|5|4
193293|через приложение|2022-07-30T03:10:20.539966|android|1|0
193292|через телефон|2022-07-30T03:08:26.931927|admins|0|0
193291|через телефон|2022-07-30T03:07:02.882759|admins|4|4
193290|через телефон|2022-07-30T03:03:28.778784|admins|1|1
193289|через телефон|2022-07-30T02:58:17.600861|admins|1|1
193288|через телефон|2022-07-30T02:48:58.957590|admins|1|1
193287|через телефон|2022-07-30T02:40:37.158456|admins|4|4
193286|через телефон|2022-07-30T02:38:54.089946|admins|4|4
193285|через телефон|2022-07-30T02:36:29.413678|admins|1|1
193284|через телефон|2022-07-30T02:28:58.904003|admins|4|4
193283|через телефон|2022-07-30T02:28:46.682843|admins|1|1
193282|через телефон|2022-07-30T02:26:42.655638|admins|1|1
193281|через телефон|2022-07-30T02:24:35.862713|admins|0|0
193280|через телефон|2022-07-30T02:15:22.140916|admins|3|3
193279|через телефон|2022-07-30T02:11:52.629011|admins|2|2
193278|через телефон|2022-07-30T02:10:47.641750|admins|5|5
193277|через телефон|2022-07-30T02:10:28.259668|android|2|2
193276|через телефон|2022-07-30T02:09:34.726475|admins|1|1
193275|через телефон|2022-07-30T02:08:39.298747|admins|1|1
193274|через телефон|2022-07-30T02:06:57.485690|admins|0|0
193273|через телефон|2022-07-30T02:06:53.080547|admins|5|5
193272|через телефон|2022-07-30T02:05:51.534646|admins|0|0
193271|через телефон|2022-07-30T02:05:19.543155|admins|2|2
193270|через телефон|2022-07-30T02:04:22.604448|admins|1|0
193269|через телефон|2022-07-30T02:03:07.654165|admins|4|4
193268|через телефон|2022-07-30T02:01:48.887272|admins|1|0
193267|через телефон|2022-07-30T02:00:49.114887|admins|0|0
193266|через телефон|2022-07-30T02:00:14.705063|admins|0|0
193265|через телефон|2022-07-30T01:58:40.225083|admins|4|4
193264|через телефон|2022-07-30T01:58:38.433906|admins|0|0
193263|через телефон|2022-07-30T01:56:03.049870|admins|5|5
193262|через телефон|2022-07-30T01:52:33.535587|admins|0|0
193261|через телефон|2022-07-30T01:48:23.892933|admins|1|0
193260|через телефон|2022-07-30T01:47:46.623610|admins|2|2
193259|через телефон|2022-07-30T01:46:39.437794|admins|4|3
193258|через телефон|2022-07-30T01:45:33.431937|admins|2|1
193257|через телефон|2022-07-30T01:22:05.263188|admins|4|4
193256|через телефон|2022-07-30T01:18:18.435782|admins|1|1
193255|через телефон|2022-07-30T01:17:35.672726|admins|3|3
193254|через телефон|2022-07-30T01:17:02.500874|admins|0|0
193253|через телефон|2022-07-30T01:16:18.233183|admins|0|0
193252|через телефон|2022-07-30T01:13:10.023241|admins|5|5
193251|через телефон|2022-07-30T01:10:37.325488|admins|1|1
193250|через телефон|2022-07-30T01:04:19.804544|admins|5|5
193249|через телефон|2022-07-30T01:03:22.510785|admins|5|0
193248|через телефон|2022-07-30T01:02:27.976037|admins|2|2
193247|через телефон|2022-07-30T01:01:16.179320|admins|4|4
193246|через телефон|2022-07-30T01:00:41.977017|admins|4|4
193245|через телефон|2022-07-30T00:59:52.646788|admins|1|1
193244|через телефон|2022-07-30T00:58:18.463660|admins|2|2
193243|через телефон|2022-07-30T00:57:33.285718|admins|1|1
193242|через телефон|2022-07-30T00:55:53.213796|admins|1|1
193241|через телефон|2022-07-30T00:54:15.799728|admins|3|3
193240|через телефон|2022-07-30T00:53:38.988601|admins|5|5
193239|через телефон|2022-07-30T00:50:59.856800|admins|2|2
193238|через телефон|2022-07-30T00:48:33.249214|admins|4|4
193237|через телефон|2022-07-30T00:44:07.116070|admins|2|2
193236|через телефон|2022-07-30T00:40:17.921018|admins|3|3
193235|через телефон|2022-07-30T00:38:25.086677|admins|5|5
193234|через телефон|2022-07-30T00:37:06.593431|admins|1|1
193233|через телефон|2022-07-30T00:35:32.075571|admins|3|3
193232|через телефон|2022-07-30T00:25:09.055817|admins|2|2
193231|через телефон|2022-07-30T00:17:24.464210|admins|1|1
193230|через телефон|2022-07-30T00:13:14.712984|admins|1|1
193229|через телефон|2022-07-30T00:10:15.609491|admins|0|0
193228|через телефон|2022-07-30T00:09:11.488134|admins|1|1
193227|через телефон|2022-07-30T00:08:42.693045|admins|0|0
193226|через телефон|2022-07-30T00:07:51.269087|admins|2|2
193225|через телефон|2022-07-30T00:03:26.198137|admins|3|3
193224|через телефон|2022-07-30T00:01:06.027303|admins|0|0
193223|через телефон|2022-07-30T00:00:58.590254|admins|5|4
193222|через телефон|2022-07-30T00:00:15.485753|admins|4|4
193221|через телефон|2022-07-30T00:00:02.533500|android|5|5
193220|через телефон|2022-07-29T23:59:08.013260|admins|2|2
193219|через телефон|2022-07-29T23:58:21.071855|admins|5|4
193218|через телефон|2022-07-29T23:56:37.513459|admins|3|3
193217|через телефон|2022-07-29T23:54:58.797661|admins|5|5
193216|через телефон|2022-07-29T23:51:03.053063|admins|0|0
193215|через телефон|2022-07-29T23:50:58.949852|admins|4|4
193214|через телефон|2022-07-29T23:49:57.626170|admins|0|0
193213|через телефон|2022-07-29T23:49:43.556657|admins|1|1
193212|через телефон|2022-07-29T23:48:14.586642|admins|3|3
193211|через телефон|2022-07-29T23:47:59.021622|admins|2|2
193210|через телефон|2022-07-29T23:46:10.879685|admins|2|2
193209|через телефон|2022-07-29T23:43:57.886986|admins|1|0
193208|через телефон|2022-07-29T23:42:19.194110|admins|2|2
193207|через телефон|2022-07-29T23:38:24.372550|admins|3|3
193206|через телефон|2022-07-29T23:35:22.260792|admins|1|1
193205|через телефон|2022-07-29T23:34:30.696898|admins|2|2
193204|через телефон|2022-07-29T23:32:53.755282|admins|2|2
193203|через телефон|2022-07-29T23:31:03.145912|admins|0|0
193202|через телефон|2022-07-29T23:30:14.255968|admins|3|3
193201|через телефон|2022-07-29T23:30:08.955088|admins|4|4
193200|через телефон|2022-07-29T23:26:52.785788|admins|5|5
193199|через телефон|2022-07-29T23:26:25.879534|admins|2|2
193198|через телефон|2022-07-29T23:26:10.570320|admins|3|3
193197|через телефон|2022-07-29T23:24:12.261584|admins|1|0
193196|через телефон|2022-07-29T23:24:08.163232|admins|1|1
193195|через телефон|2022-07-29T23:22:59.941422|admins|0|0
193194|через телефон|2022-07-29T23:22:53.624810|admins|1|1
193193|через телефон|2022-07-29T23:22:38.524145|admins|0|0
193192|через телефон|2022-07-29T23:22:20.229884|admins|2|2
193191|через телефон|2022-07-29T23:21:34.427393|admins|1|1
193190|через телефон|2022-07-29T23:20:27.858881|admins|0|0
193189|через телефон|2022-07-29T23:20:16.179476|admins|2|1
193188|через телефон|2022-07-29T23:19:21.294336|admins|2|2
193187|через телефон|2022-07-29T23:19:14.515682|admins|2|2
193186|через телефон|2022-07-29T23:18:14.800137|admins|1|1
193185|через телефон|2022-07-29T23:17:26.009913|admins|3|3
193184|через телефон|2022-07-29T23:17:00.954232|admins|1|1
193183|через телефон|2022-07-29T23:14:58.380102|admins|3|3
193182|через телефон|2022-07-29T23:14:28.161883|admins|1|1
193181|через телефон|2022-07-29T23:10:37.044619|admins|3|3
193180|через телефон|2022-07-29T23:09:46.469849|admins|3|3
193179|через телефон|2022-07-29T23:09:33.241232|admins|4|4
193178|через телефон|2022-07-29T23:07:48.793033|admins|2|2
193177|через телефон|2022-07-29T23:06:48.461574|admins|5|5
193176|через телефон|2022-07-29T23:06:16.294402|admins|2|2
193175|через телефон|2022-07-29T23:05:14.695803|admins|2|2
193174|через телефон|2022-07-29T23:04:22.488083|admins|1|1
193173|через телефон|2022-07-29T23:03:35.868833|admins|1|1
193172|через телефон|2022-07-29T23:02:52.801457|admins|3|3
193171|через телефон|2022-07-29T23:02:09.265053|admins|1|1
193170|через телефон|2022-07-29T23:01:42.974186|admins|4|4
193169|через телефон|2022-07-29T23:00:50.665328|admins|2|2
193168|через телефон|2022-07-29T23:00:49.970051|admins|1|1
193167|через телефон|2022-07-29T23:00:48.690052|admins|0|0
193166|через телефон|2022-07-29T22:59:57.281764|admins|1|1
193165|через телефон|2022-07-29T22:59:54.019519|admins|2|2
193164|через телефон|2022-07-29T22:59:25.809113|admins|0|0
193163|через телефон|2022-07-29T22:58:55.089741|admins|1|1
193162|через телефон|2022-07-29T22:58:48.437154|admins|3|3
193161|через телефон|2022-07-29T22:58:31.428230|admins|1|1
193160|через телефон|2022-07-29T22:58:01.330503|admins|2|2
193159|через телефон|2022-07-29T22:57:54.408939|admins|1|1
193158|через телефон|2022-07-29T22:57:51.802486|android|4|4
193157|через телефон|2022-07-29T22:57:50.726149|admins|3|3
193156|через телефон|2022-07-29T22:55:33.158586|admins|5|5
193155|через телефон|2022-07-29T22:54:50.578046|admins|3|3
193154|через телефон|2022-07-29T22:54:27.397960|admins|0|0
193153|через телефон|2022-07-29T22:52:19.763717|admins|2|2
193152|через телефон|2022-07-29T22:52:19.272838|admins|2|2
193151|через телефон|2022-07-29T22:52:05.594024|admins|3|3
193150|через телефон|2022-07-29T22:50:49.104945|admins|2|2
193149|через телефон|2022-07-29T22:49:42.630440|admins|2|2
193148|через телефон|2022-07-29T22:47:32.972763|admins|1|1
193147|через телефон|2022-07-29T22:47:15.610580|admins|1|1
193146|через телефон|2022-07-29T22:46:17.301491|admins|3|3
193145|через телефон|2022-07-29T22:45:08.356739|admins|2|2
193144|через телефон|2022-07-29T22:44:17.430429|admins|0|0
193143|через телефон|2022-07-29T22:43:39.364572|admins|0|0
193142|через телефон|2022-07-29T22:43:02.854129|admins|5|5
193141|через телефон|2022-07-29T22:41:53.712338|admins|2|2
193140|через телефон|2022-07-29T22:40:56.806110|admins|1|1
193139|через телефон|2022-07-29T22:40:48.701099|admins|0|0
193138|через телефон|2022-07-29T22:37:49.149859|admins|0|0
193137|через телефон|2022-07-29T22:35:43.124419|admins|0|0
193136|через телефон|2022-07-29T22:34:19.769283|admins|0|0
193135|через телефон|2022-07-29T22:33:30.129317|admins|1|1
193134|через телефон|2022-07-29T22:31:19.313099|admins|0|0
193133|через телефон|2022-07-29T22:29:19.338903|admins|2|2
193132|через телефон|2022-07-29T22:26:44.852836|admins|1|1
